Type,Data
Driver,"4908,DEDHV,58,False,True,True,False,False,None"
Driver,"4909,TXGGF,47,True,True,True,True,True,None"
Driver,"4910,KXQPX,32,True,False,False,True,True,None"
Driver,"4911,ZMCGI,55,False,False,False,True,True,None"
Driver,"4912,PBSZW,43,True,True,False,False,True,None"
Driver,"4913,TOZZA,39,True,False,True,False,True,None"
Driver,"4914,IHGED,42,False,False,False,False,True,None"
Driver,"4915,IBDNF,35,False,True,False,True,True,None"
Driver,"4916,NEXGV,22,False,True,True,True,False,None"
Driver,"4917,IJKQA,30,False,True,False,False,False,None"
Driver,"4918,ZHNMJ,39,False,True,False,True,True,None"
Driver,"4919,XIXTL,26,True,False,False,False,False,None"
Driver,"4920,KKZYU,32,True,False,True,False,True,None"
Driver,"4921,UEHRP,50,False,True,True,False,False,None"
Driver,"4922,LKJNS,48,False,False,True,True,True,None"
Driver,"4923,LTSJY,43,True,True,True,False,False,None"
Driver,"4924,MSJJS,29,True,True,True,False,False,None"
Driver,"4925,JFOWV,29,False,True,True,False,False,None"
Driver,"4926,WSOZJ,27,True,False,False,True,True,None"
Driver,"4927,HEMFC,37,True,True,False,True,True,None"
Driver,"4928,GOAWH,21,False,True,True,False,True,None"
Driver,"4929,PBOTP,41,True,True,False,False,True,None"
Driver,"4930,POZQF,35,False,False,True,False,False,None"
Driver,"4931,RBBJJ,43,True,False,True,False,True,None"
Driver,"4932,PYCDE,40,False,True,True,True,True,None"
Driver,"4933,GTUQJ,32,True,False,False,True,False,None"
Driver,"4934,ADWIW,39,True,True,False,True,False,None"
Driver,"4935,PZKBT,51,True,True,True,True,False,None"
Driver,"4936,AJFSS,38,True,True,False,True,False,None"
Driver,"4937,GMNRR,41,False,True,True,True,False,None"
Driver,"4938,VKTYM,20,True,True,True,False,True,None"
Driver,"4939,HMNLA,45,False,False,True,True,True,None"
Driver,"4940,UTBVO,38,False,False,True,False,False,None"
Driver,"4941,JWICZ,22,False,True,True,True,False,None"
Driver,"4942,NUGTJ,24,False,False,False,False,False,None"
Driver,"4943,UJSRC,43,True,False,True,False,False,None"
Driver,"4944,UHMNY,38,False,True,False,False,False,None"
Driver,"4945,HPIUS,31,False,True,False,False,True,None"
Driver,"4946,DDWQR,60,True,True,True,False,True,None"
Driver,"4947,JFWMA,49,True,True,True,True,True,None"
Driver,"4948,JVTPG,42,False,False,True,True,True,None"
Driver,"4949,ZPGXU,46,True,False,False,False,False,None"
Driver,"4950,BUWII,29,False,True,True,True,True,None"
Driver,"4951,PORAK,48,True,False,True,True,False,None"
Driver,"4952,SUQPA,25,True,False,False,True,False,None"
Driver,"4953,BOPJT,44,True,False,False,True,True,None"
Driver,"4954,ZDJZK,30,False,False,False,True,True,None"
Driver,"4955,TXALK,57,False,True,False,True,False,None"
Driver,"4956,JABBL,50,True,True,False,True,False,None"
Driver,"4957,DXOWG,20,True,True,False,True,False,None"
Driver,"4958,AHGVE,56,True,True,False,True,False,None"
Driver,"4959,JGCTM,36,False,False,False,False,False,None"
Driver,"4960,QRZCL,53,True,True,True,False,True,None"
Driver,"4961,JGUGZ,55,False,False,False,False,False,None"
Driver,"4962,SHTCW,49,True,False,False,True,True,None"
Driver,"4963,JTNPP,44,True,False,True,True,False,None"
Driver,"4964,LATWB,49,False,True,False,True,False,None"
Driver,"4965,DQGQZ,28,False,False,False,True,False,None"
Driver,"4966,MRYNT,54,False,True,True,True,True,None"
Driver,"4967,AHZGB,37,True,False,False,False,False,None"
Driver,"4968,XHWYZ,33,True,False,False,False,True,None"
Driver,"4969,UBHUK,21,True,False,False,False,False,None"
Driver,"4970,VKKND,49,False,False,False,True,True,None"
Driver,"4971,JRHXV,46,True,False,False,False,False,None"
Driver,"4972,MZMSZ,38,True,False,True,False,True,None"
Driver,"4973,KYGMG,27,True,True,True,False,False,None"
Driver,"4974,FCTCI,27,False,True,False,False,False,None"
Driver,"4975,PNOAF,40,False,True,False,True,False,None"
Driver,"4976,QAKXL,45,True,False,True,False,True,None"
Driver,"4977,LKYUS,50,False,True,True,False,True,None"
Driver,"4978,ZYDBX,46,False,False,False,True,False,None"
Driver,"4979,VRMCN,52,False,False,False,True,False,None"
Driver,"4980,MEFNM,56,True,True,False,True,False,None"
Driver,"4981,AYJXY,26,True,False,False,True,False,None"
Driver,"4982,YQSEP,46,False,False,True,False,True,None"
Driver,"4983,GRGJJ,46,False,False,False,False,True,None"
Driver,"4984,IDXRR,42,True,True,True,True,True,None"
Driver,"4985,PDZCJ,28,False,True,True,True,True,None"
Driver,"4986,DBFKV,32,True,True,True,False,True,None"
Driver,"4987,HZMXG,36,False,True,True,False,True,None"
Driver,"4988,WQOFH,40,True,False,False,True,True,None"
Driver,"4989,OYVVI,53,True,False,False,True,True,None"
Driver,"4990,NMITZ,36,False,True,False,False,False,None"
Driver,"4991,YJQKZ,50,False,False,False,True,False,None"
Driver,"4992,UCTXX,56,True,False,False,True,True,None"
Driver,"4993,SQRTX,20,True,False,True,False,False,None"
Driver,"4994,HOJST,47,True,True,True,False,True,None"
Driver,"4995,MRYYM,53,True,True,True,False,False,None"
Driver,"4996,QBPQT,30,True,True,False,True,True,None"
Driver,"4997,YONDF,49,False,True,False,True,False,None"
Driver,"4998,FCJKD,32,True,False,False,True,False,None"
Driver,"4999,NAQGL,59,True,True,False,True,False,None"
Driver,"5000,WTCYJ,35,False,False,False,False,True,None"
Driver,"5001,YGQWH,26,True,False,True,False,False,None"
Driver,"5002,EMOAX,33,False,False,True,False,False,None"
Driver,"5003,SDIVC,22,True,False,False,False,False,None"
Driver,"5004,SFJOU,24,False,False,False,False,True,None"
Driver,"5005,WNLQT,53,False,True,False,True,False,None"
Driver,"5006,OLXIG,52,True,True,False,False,True,None"
Driver,"5007,BIAAW,50,False,False,True,False,True,None"
Driver,"5008,WQOCD,59,False,True,True,False,False,None"
Driver,"5009,JOCUC,40,False,True,True,False,False,None"
Driver,"5010,OOKXH,42,False,False,True,False,True,None"
Driver,"5011,TXYML,43,True,True,True,False,True,None"
Driver,"5012,YFXCS,38,True,True,False,False,True,None"
Driver,"5013,FWFSB,50,True,False,True,False,False,None"
Driver,"5014,YPPVO,40,True,True,True,True,False,None"
Driver,"5015,XYQLD,31,False,True,True,True,True,None"
Driver,"5016,EMPEE,33,True,True,True,True,True,None"
Driver,"5017,HVGVE,60,False,True,True,True,False,None"
Driver,"5018,ERSDD,35,True,True,True,False,True,None"
Driver,"5019,YIKTE,47,False,True,False,True,True,None"
Driver,"5020,CUECJ,29,False,True,False,True,False,None"
Driver,"5021,VKQPY,29,False,False,False,False,False,None"
Driver,"5022,WBIQJ,20,False,True,True,True,False,None"
Driver,"5023,RHLCX,41,True,False,True,False,True,None"
Driver,"5024,QPFZD,49,False,True,False,True,True,None"
Driver,"5025,XZGUJ,30,True,True,True,True,True,None"
Driver,"5026,SGBEB,51,False,True,False,True,False,None"
Driver,"5027,YKIZQ,33,False,False,False,False,False,None"
Driver,"5028,IIEPA,26,True,True,True,False,True,None"
Driver,"5029,MMVAN,33,True,False,False,False,False,None"
Driver,"5030,CEYUV,31,False,True,True,False,False,None"
Driver,"5031,PLLAT,21,False,True,True,False,True,None"
Driver,"5032,LRTQP,23,True,False,False,True,False,None"
Driver,"5033,LIZXJ,20,True,True,False,False,False,None"
Driver,"5034,QMFQT,37,False,True,True,True,False,None"
Driver,"5035,GXJVI,31,False,True,True,False,True,None"
Driver,"5036,TFWCJ,52,True,False,True,False,True,None"
Driver,"5037,HRWIE,40,True,True,False,True,False,None"
Driver,"5038,VUPHD,60,False,False,False,True,False,None"
Driver,"5039,YSUOM,28,False,True,True,True,True,None"
Driver,"5040,VBJWB,60,True,False,False,True,True,None"
Driver,"5041,LUGKA,40,False,False,False,False,True,None"
Driver,"5042,OCACW,40,True,True,True,False,True,None"
Driver,"5043,HBPKR,35,True,True,False,False,True,None"
Driver,"5044,KUEUF,27,False,False,False,False,False,None"
Driver,"5045,HNTPW,28,False,True,False,False,False,None"
Driver,"5046,XRDOQ,22,False,False,True,False,False,None"
Driver,"5047,DIGWR,55,False,True,False,False,False,None"
Driver,"5048,OBFJA,54,True,True,False,False,True,None"
Driver,"5049,NKTUA,58,True,True,True,True,True,None"
Driver,"5050,ASYMY,58,True,False,True,True,False,None"
Driver,"5051,ZBMDB,38,True,False,True,False,True,None"
Driver,"5052,SNRRX,57,False,True,False,False,True,None"
Driver,"5053,NECWK,25,True,True,True,True,True,None"
Driver,"5054,KMYBQ,27,True,True,True,True,True,None"
Driver,"5055,HJXDR,50,False,False,False,False,False,None"
Driver,"5056,JXTPQ,56,True,False,True,False,True,None"
Driver,"5057,TQRPG,20,False,False,True,False,False,None"
Driver,"5058,PHNMW,22,False,True,True,True,True,None"
Driver,"5059,EXJNZ,60,False,True,True,True,False,None"
Driver,"5060,CPXSI,30,False,True,False,True,False,None"
Driver,"5061,ENGSL,37,True,False,False,True,True,None"
Driver,"5062,TAAXS,30,False,False,True,False,False,None"
Driver,"5063,YKOVY,55,True,False,True,True,False,None"
Driver,"5064,STESY,20,False,False,False,True,True,None"
Driver,"5065,GVQYM,59,False,False,False,False,True,None"
Driver,"5066,NIVEB,33,True,False,False,True,False,None"
Driver,"5067,QEBRK,43,False,True,True,False,True,None"
Driver,"5068,PXUKY,50,True,True,False,False,False,None"
Driver,"5069,VULMI,34,False,False,False,True,True,None"
Driver,"5070,BGTAG,25,False,False,True,True,True,None"
Driver,"5071,UMZSK,23,True,False,True,True,False,None"
Driver,"5072,EKKUD,31,False,True,False,True,False,None"
Driver,"5073,KVNFV,38,True,True,True,False,True,None"
Driver,"5074,PNYCY,50,True,True,False,False,True,None"
Driver,"5075,BPREO,54,True,False,True,False,False,None"
Driver,"5076,HFXTO,42,True,True,True,False,False,None"
Driver,"5077,GPLIS,41,True,False,True,True,True,None"
Driver,"5078,OWZVJ,42,False,False,False,False,True,None"
Driver,"5079,BORNP,53,False,True,True,False,False,None"
Driver,"5080,FINRX,59,True,True,False,False,False,None"
Driver,"5081,WSMHO,33,True,False,False,True,True,None"
Driver,"5082,SDOFS,35,False,True,False,False,False,None"
Driver,"5083,VXNQE,37,False,True,False,False,False,None"
Driver,"5084,OOEMR,21,False,True,False,True,True,None"
Driver,"5085,PKTSD,29,True,False,False,False,True,None"
Driver,"5086,RLPZB,39,True,False,True,False,True,None"
Driver,"5087,IVSZL,47,False,False,False,False,True,None"
Driver,"5088,LAGBM,53,False,True,False,True,False,None"
Driver,"5089,YXOYJ,39,True,True,False,False,True,None"
Driver,"5090,TJBBR,43,False,False,True,True,False,None"
Driver,"5091,DVWQV,40,False,True,True,False,False,None"
Driver,"5092,OCZKT,38,False,True,True,False,False,None"
Driver,"5093,JHFKR,25,True,True,False,True,False,None"
Driver,"5094,ONTGC,32,True,True,True,True,False,None"
Driver,"5095,XIQNG,39,False,False,True,False,True,None"
Driver,"5096,PBOWY,58,False,False,False,True,True,None"
Driver,"5097,GLURU,31,False,False,True,False,True,None"
Driver,"5098,ONHVQ,36,True,True,True,False,True,None"
Driver,"5099,OBINR,42,True,False,False,True,False,None"
Driver,"5100,EDYSG,59,True,True,True,True,True,None"
Driver,"5101,TLEOK,21,False,False,False,True,True,None"
Driver,"5102,QYHPR,25,False,False,True,True,True,None"
Driver,"5103,FFTEK,26,True,False,False,False,True,None"
Driver,"5104,GIHYR,37,False,True,True,True,True,None"
Driver,"5105,DBAMC,38,False,True,False,True,False,None"
Driver,"5106,DMDWZ,31,False,False,True,True,False,None"
Driver,"5107,RAWVR,43,False,True,False,True,False,None"
Driver,"5108,MHSCT,24,True,False,False,True,False,None"
Driver,"5109,TEBCJ,26,False,True,True,False,False,None"
Driver,"5110,CYJXL,26,True,True,True,False,True,None"
Driver,"5111,THYRH,50,True,False,False,False,True,None"
Driver,"5112,VLDZJ,56,True,False,True,False,True,None"
Driver,"5113,VAEWV,55,True,True,True,True,True,None"
Driver,"5114,MPUAE,28,True,True,False,True,True,None"
Driver,"5115,LGXVA,46,False,True,True,True,False,None"
Driver,"5116,CANQU,38,False,True,False,True,False,None"
Driver,"5117,OPQNC,53,False,True,True,True,True,None"
Driver,"5118,OKWYO,47,False,False,False,False,True,None"
Driver,"5119,MGHQS,58,True,False,False,False,False,None"
Driver,"5120,QVGJD,56,True,False,False,False,False,None"
Driver,"5121,FQBDY,22,True,False,True,False,True,None"
Driver,"5122,LKGGM,56,False,True,False,False,False,None"
Driver,"5123,PJMHW,52,True,True,False,False,False,None"
Driver,"5124,NKYVO,51,False,False,False,False,False,None"
Driver,"5125,VBSAC,45,False,False,True,True,False,None"
Driver,"5126,XGTVG,43,False,True,True,True,True,None"
Driver,"5127,BTXZB,45,False,False,False,False,False,None"
Driver,"5128,GMXNG,25,True,True,True,True,False,None"
Driver,"5129,INYEP,37,False,False,True,True,False,None"
Driver,"5130,FBECC,42,False,False,False,False,False,None"
Driver,"5131,ZVHCE,36,True,False,False,False,True,None"
Driver,"5132,RVJIL,57,False,False,True,True,False,None"
Driver,"5133,GKWZT,29,True,False,False,True,False,None"
Driver,"5134,TOPKV,50,False,True,False,False,False,None"
Driver,"5135,KKNOQ,46,False,True,True,True,False,None"
Driver,"5136,NIDSL,53,False,True,False,True,True,None"
Driver,"5137,OQGQS,42,True,True,False,True,True,None"
Driver,"5138,WUKUR,55,False,True,True,True,True,None"
Driver,"5139,ZMNAM,59,True,True,False,False,False,None"
Driver,"5140,RBBQW,54,False,True,False,False,False,None"
Driver,"5141,BURJR,45,True,True,False,True,False,None"
Driver,"5142,ZKSDV,54,False,False,True,True,False,None"
Driver,"5143,LMJQL,32,True,False,True,True,True,None"
Driver,"5144,NYNAC,36,False,True,True,True,False,None"
Driver,"5145,DXXHJ,54,False,False,True,True,True,None"
Driver,"5146,KSJKA,26,True,False,False,True,True,None"
Driver,"5147,YLNDA,28,True,True,True,False,True,None"
Driver,"5148,DTJZZ,35,False,False,True,True,False,None"
Driver,"5149,DSCKY,33,True,True,True,False,True,None"
Driver,"5150,SCBPE,23,True,True,True,False,False,None"
Driver,"5151,XHTCQ,43,True,False,False,False,False,None"
Driver,"5152,VPFTR,45,False,False,True,True,True,None"
Driver,"5153,BBPDY,43,True,False,True,True,True,None"
Driver,"5154,ZGWQV,28,True,True,True,False,True,None"
Driver,"5155,BPNDS,29,True,False,True,True,False,None"
Driver,"5156,LHIBU,59,False,False,False,True,False,None"
Driver,"5157,OYCTK,33,False,False,False,True,False,None"
Driver,"5158,KEJRT,52,True,True,False,False,False,None"
Driver,"5159,YVQZK,21,True,False,False,False,True,None"
Driver,"5160,UTOAF,58,False,False,True,False,False,None"
Driver,"5161,WSCGP,45,True,False,False,False,True,None"
Driver,"5162,YPHQB,27,True,True,False,False,False,None"
Driver,"5163,EPWRE,52,True,False,False,True,False,None"
Driver,"5164,XYRCB,53,True,True,True,True,False,None"
Driver,"5165,WRVJO,59,True,False,False,True,False,None"
Driver,"5166,JJANU,47,True,False,False,False,False,None"
Driver,"5167,SBRQL,33,True,False,False,True,False,None"
Driver,"5168,VXJGC,40,True,False,True,True,True,None"
Driver,"5169,VNFPS,58,True,True,False,True,False,None"
Driver,"5170,RUQOE,40,True,True,True,True,False,None"
Driver,"5171,OJTGY,38,True,True,False,False,False,None"
Driver,"5172,PIKOV,41,True,True,True,False,False,None"
Driver,"5173,QXIVD,58,False,False,True,False,False,None"
Driver,"5174,JFBAB,48,False,False,True,False,True,None"
Driver,"5175,TCGJU,24,False,False,True,False,False,None"
Driver,"5176,SQZVC,29,True,True,True,True,True,None"
Driver,"5177,VQNJZ,58,False,True,False,True,True,None"
Driver,"5178,UEQAJ,44,False,True,True,False,True,None"
Driver,"5179,NOIDU,45,False,False,False,False,False,None"
Driver,"5180,VSUFN,41,False,True,False,False,False,None"
Driver,"5181,AXWVT,26,False,True,True,False,True,None"
Driver,"5182,CLLVM,33,True,False,False,False,True,None"
Driver,"5183,WGEIA,48,False,True,False,False,False,None"
Driver,"5184,CSWUP,54,False,False,False,True,False,None"
Driver,"5185,EIVJZ,24,True,False,True,False,False,None"
Driver,"5186,QMIUE,37,True,False,True,True,False,None"
Driver,"5187,ICEGK,30,True,True,False,False,False,None"
Driver,"5188,YBKDV,32,True,False,False,True,True,None"
Driver,"5189,XNMAR,53,True,True,False,False,True,None"
Driver,"5190,KGNEL,60,False,True,False,False,False,None"
Driver,"5191,KZOWW,40,False,False,False,False,False,None"
Driver,"5192,SOZWB,21,True,True,True,True,False,None"
Driver,"5193,YUPJY,35,True,True,True,False,True,None"
Driver,"5194,OVAXX,28,True,True,True,False,True,None"
Driver,"5195,ANTQG,58,True,True,False,True,False,None"
Driver,"5196,JLQFJ,42,True,True,True,True,True,None"
Driver,"5197,XEAJY,59,False,False,False,True,True,None"
Driver,"5198,XQEUK,27,True,False,False,True,True,None"
Driver,"5199,NZJHU,60,False,False,True,True,True,None"
Driver,"5200,CUSEE,50,False,False,True,False,False,None"
Driver,"5201,KURFI,60,False,False,True,False,True,None"
Driver,"5202,SOMMC,49,False,False,False,False,True,None"
Driver,"5203,WXKMX,29,False,True,False,False,False,None"
Driver,"5204,XEBYT,27,False,False,False,False,True,None"
Driver,"5205,DHGBZ,31,True,True,True,False,False,None"
Driver,"5206,VFXJS,58,False,True,True,True,True,None"
Driver,"5207,ASRIY,38,False,False,False,False,False,None"
Driver,"5208,SJHWJ,20,True,False,False,True,False,None"
Driver,"5209,AKNMJ,20,False,False,True,True,True,None"
Driver,"5210,QGAIC,46,False,True,True,False,False,None"
Driver,"5211,WANGQ,23,False,False,True,True,True,None"
Driver,"5212,UCRRK,35,True,False,True,False,False,None"
Driver,"5213,BSMST,29,False,False,True,False,True,None"
Driver,"5214,NTVZE,52,False,True,True,True,True,None"
Driver,"5215,HKZYS,30,False,False,True,True,True,None"
Driver,"5216,EUQJJ,34,False,False,False,False,False,None"
Driver,"5217,IJRXW,22,True,True,True,True,False,None"
Driver,"5218,PPWKG,43,True,False,True,False,False,None"
Driver,"5219,ABBNP,38,True,False,False,False,True,None"
Driver,"5220,LRTIA,36,False,False,False,False,True,None"
Driver,"5221,WAMWA,32,False,True,False,False,True,None"
Driver,"5222,MAYGI,57,False,False,False,True,True,None"
Driver,"5223,HQVWQ,48,False,False,False,True,False,None"
Driver,"5224,BUTMP,35,False,False,False,True,False,None"
Driver,"5225,KPICO,44,True,True,False,True,False,None"
Driver,"5226,JCHLU,44,False,False,False,False,True,None"
Driver,"5227,GHUAU,26,True,True,False,True,False,None"
Driver,"5228,NQIHL,47,True,False,True,True,True,None"
Driver,"5229,NTAUM,57,True,True,True,False,True,None"
Driver,"5230,RHKOX,43,True,False,False,True,False,None"
Driver,"5231,FUNRY,23,False,True,True,False,False,None"
Driver,"5232,PZOKS,27,False,True,True,False,True,None"
Driver,"5233,BEOPF,23,False,True,False,False,True,None"
Driver,"5234,SKWWD,23,False,True,False,False,True,None"
Driver,"5235,BQUCE,34,True,False,False,True,False,None"
Driver,"5236,VIBGX,53,False,True,False,True,False,None"
Driver,"5237,ABKYR,42,False,False,False,True,False,None"
